X,Y,month,day,FFMC,DMC,DC,ISI,temp,RH,wind,rain,target,Residual_signed,Residual,Residual_CV
7,5,8,7,93.7,231.1,715.1,8.4,26.4,33,3.6,0.0,0.0,-15.688800000000004,246.13844544000014,3.7500322499999963
5,4,8,1,93.6,235.1,723.1,10.1,24.1,50,4.0,0.0,0.0,-4.605599999999998,21.211551359999984,7.093699560000008
8,6,8,5,94.8,222.4,698.6,13.9,27.5,27,4.9,0.0,746.28,207.8526000000004,43202.703326760166,309182.5945556103
6,3,7,3,92.7,164.1,575.8,8.9,26.3,39,3.1,0.0,7.02,-6.642199999999992,44.11882083999989,25.70743506249999
6,5,3,4,93.4,17.3,28.3,9.9,13.8,24,5.8,0.0,0.0,-1.5625,2.44140625,3.762436090000005
2,4,8,1,92.0,203.2,664.5,8.1,24.9,42,5.4,0.0,2.44,-1.1877999999999989,1.4108688399999973,0.010650240000000128
2,5,8,1,91.6,181.3,613.0,7.6,24.8,36,4.0,0.0,3.05,-1.856600000000002,3.4469635600000075,0.0018792225000000577
8,8,8,4,91.7,191.4,635.9,7.8,26.2,36,4.5,0.0,185.76,62.190333333333214,3867.6375601110963,404.13865023999836
2,4,8,4,95.2,217.7,690.0,18.0,30.8,19,4.5,0.0,0.0,-54.69199999999998,2991.2148639999978,21.30284025000008
8,6,7,1,88.9,263.1,795.9,5.2,29.3,27,3.6,0.0,6.3,-175.68119999999982,30863.884033439936,5.177672702499972
1,3,9,7,91.2,94.3,744.4,8.4,22.3,48,4.0,0.0,0.72,-4.424933333333342,19.580035004444518,21.95297315999999
8,6,8,7,93.7,231.1,715.1,8.4,26.9,31,3.6,0.0,4.96,-65.64510000000001,4309.279154010002,7.083848402499993
2,2,8,5,91.6,248.4,753.8,6.3,20.4,56,2.2,0.0,0.0,-16.556600000000003,274.1210035600001,1.433287840000001
8,6,8,5,91.6,248.4,753.8,6.3,20.4,56,2.2,0.0,0.0,-8.290673333333332,68.73526432004444,3.4319415024999995
2,4,8,2,92.1,207.0,672.6,8.2,27.9,33,2.2,0.0,2.35,-7.325900000000015,53.66881081000022,1.566127102500002
1,3,8,5,94.8,222.4,698.6,13.9,26.2,34,5.8,0.0,0.0,-102.1407,10432.722596489999,10.120669689999998
3,4,8,1,91.6,181.3,613.0,7.6,24.6,44,4.0,0.0,3.2,-1.1032999999999964,1.217270889999992,0.6739589024999976
7,4,9,5,89.7,287.2,849.3,6.8,19.4,45,3.6,0.0,0.0,-3.9304000000000006,15.448044160000004,16.463712002499964
1,3,8,7,92.1,178.0,605.3,9.6,23.3,40,4.0,0.0,6.36,-3.275000000000005,10.725625000000031,22.159614759999997
8,6,8,5,94.8,222.4,698.6,13.9,23.9,38,6.7,0.0,0.0,-10.1693,103.41466249,6.092751722500007
2,4,8,1,93.6,235.1,723.1,10.1,20.9,66,4.9,0.0,15.34,4.034699999999997,16.278804089999976,94.19090703999981
1,4,8,6,90.6,269.8,811.2,5.5,22.2,45,3.6,0.0,0.0,-14.5012,210.28480144000002,22.094700249999974
2,5,7,7,90.8,84.7,376.6,5.6,23.8,51,1.8,0.0,0.0,-0.8622,0.7433888399999999,4.284279022500004
8,6,8,2,92.1,207.0,672.6,8.2,26.8,35,1.3,0.0,0.54,-6.176399999999996,38.14791695999995,3.723742090000012
8,6,8,7,89.4,253.6,768.4,9.7,14.2,73,2.7,0.0,0.0,-2.0833,4.3401388899999995,4.871290410000002
2,5,8,7,93.7,231.1,715.1,8.4,23.6,53,4.0,0.0,6.43,-5.219699999999996,27.245268089999957,25.917262809999997
1,3,9,6,91.1,91.3,738.1,7.2,19.1,46,2.2,0.0,0.33,-7.26260000000001,52.745358760000144,3.9029953600000002
5,4,9,6,90.3,290.0,855.3,7.4,16.2,58,3.6,0.0,0.0,-3.1456999999999997,9.895428489999999,11.736448222499982
8,6,8,2,92.1,207.0,672.6,8.2,25.5,29,1.8,0.0,1.23,-4.223600000000003,17.838796960000025,0.02301289000000012
6,5,4,2,87.9,24.9,41.6,3.7,10.9,64,3.1,0.0,3.35,-1.4054000000000078,1.9751491600000217,3.2715765624999973
1,2,7,6,90.7,80.9,368.3,16.8,14.8,78,8.0,0.0,0.0,-4.394899999999999,19.31514600999999,3.5615238399999964
2,5,9,6,90.3,290.0,855.3,7.4,16.2,58,3.6,0.0,9.96,2.302799999999996,5.302887839999982,5.091792249999932
5,5,8,1,94.0,47.9,100.7,10.7,17.3,80,4.5,0.0,0.0,-2.858199999999999,8.169307239999995,0.5492292099999994
6,5,8,1,92.0,203.2,664.5,8.1,19.1,70,2.2,0.0,0.0,-3.4635333333333325,11.996063151111105,0.43197756250000013
3,4,3,4,93.4,17.3,28.3,9.9,8.9,35,8.0,0.0,0.0,-2.720800000000001,7.402752640000005,2.093519609999998
7,4,9,4,89.7,284.9,844.0,10.1,10.5,77,4.0,0.0,0.0,-2.948366666666667,8.692866001111112,2.161194009999998
7,4,8,1,91.6,181.3,613.0,7.6,19.3,61,4.9,0.0,0.0,-5.800800000000001,33.64928064000001,0.3866974224999999
4,5,8,4,95.2,217.7,690.0,18.0,23.4,49,5.4,0.0,6.43,0.5017333333333358,0.25173633777778026,0.0005712100000000971
1,4,8,6,90.5,196.8,649.9,16.3,11.8,88,4.9,0.0,9.71,-8.844500000000014,78.22518025000025,81.0927265225
7,4,8,2,91.5,238.2,730.6,7.5,17.7,65,4.0,0.0,0.0,-0.9991,0.9982008099999999,0.9211200625000002
4,5,8,5,89.4,266.2,803.3,5.6,17.4,54,3.1,0.0,0.0,-1.2462000000000002,1.5530144400000006,5.628993502500006
3,4,8,5,91.6,248.4,753.8,6.3,16.8,56,3.1,0.0,0.0,-0.3757,0.14115049,12.661143062499963
3,4,7,2,94.6,160.0,567.2,16.7,17.9,48,2.7,0.0,0.0,-3.315699999999999,10.993866489999995,0.6746979599999995
2,4,8,5,91.6,248.4,753.8,6.3,16.6,59,2.7,0.0,0.0,-2.6973,7.275427289999999,0.08113952249999996
1,4,8,4,91.7,191.4,635.9,7.8,19.9,50,4.0,0.0,82.75,29.14140000000001,849.2211939600006,362.2893492099969
8,6,8,7,93.7,231.1,715.1,8.4,18.9,64,4.9,0.0,3.32,0.8919933333333341,0.7956521067111124,21.451255402500006
7,4,8,7,91.6,273.8,819.1,7.7,15.5,72,8.0,0.0,1.94,-2.534739999999999,6.4249068675999945,0.2847289599999989
2,5,8,7,93.7,231.1,715.1,8.4,18.9,64,4.9,0.0,0.0,-3.0278666666666676,9.167976551111117,1.5103181025000016
8,6,8,7,93.7,231.1,715.1,8.4,18.9,64,4.9,0.0,0.0,-2.4280066666666658,5.895216373377774,1.1431886400000018
1,4,9,1,91.0,276.3,825.1,7.1,14.5,76,7.6,0.0,3.71,-8.138400000000019,66.2335545600003,0.9356692900000014
6,5,2,3,75.1,4.4,16.2,1.9,4.6,82,6.3,0.0,5.39,0.34292666666667326,0.11759869871111564,4.898254240000003
6,4,2,3,75.1,4.4,16.2,1.9,5.1,77,5.4,0.0,2.14,-1.1595999999999953,1.3446721599999891,6.205579210000017
2,2,2,7,79.5,3.6,15.3,1.8,4.6,59,0.9,0.0,6.84,-8.340800000000002,69.56894464000003,31.852478440000006
6,5,3,2,87.2,15.1,36.9,7.1,10.2,45,5.8,0.0,3.18,-1.0371000000000055,1.0755764100000114,0.9859497024999974
3,4,3,4,90.2,18.5,41.1,7.3,11.2,41,5.4,0.0,5.55,0.6723999999999952,0.4521217599999936,0.9310320100000001
6,5,3,5,91.3,20.6,43.5,8.5,13.3,27,3.6,0.0,6.61,-1.1114000000000086,1.235209960000019,33.673068122500005
6,3,4,1,91.0,14.6,25.6,12.3,13.7,33,9.4,0.0,61.13,24.588433333333278,604.5910537877751,105.84500160999956
5,4,4,1,91.0,14.6,25.6,12.3,17.6,27,5.8,0.0,0.0,-8.001600000000002,64.02560256000002,1.1930100624999984
4,3,5,6,89.6,25.4,73.7,5.7,18.0,40,4.0,0.0,38.48,15.96189999999999,254.78225160999966,365.44821889000195
8,3,6,2,88.2,96.2,229.0,4.7,14.3,79,4.0,0.0,1.94,-2.797099999999998,7.82376840999999,1.7250195599999998
9,4,6,7,90.5,61.1,252.6,9.4,24.5,50,3.1,0.0,70.32,12.906100000000038,166.56741721000097,577.6091222500012
4,3,6,5,93.0,103.8,316.7,10.8,26.4,35,2.7,0.0,10.08,-1.824399999999999,3.328435359999996,63.25339024000001
2,5,6,5,93.7,121.7,350.2,18.0,22.7,40,9.4,0.0,3.19,-15.05096666666668,226.5315976011115,6.21579692250002
4,3,7,5,93.5,85.3,395.0,9.9,27.2,28,1.3,0.0,1.76,-4.150599999999999,17.22748035999999,0.7621289999999992
4,3,7,1,93.7,101.3,423.4,14.7,26.1,45,4.0,0.0,7.36,-3.160900000000006,9.991288810000038,31.278852562500006
7,4,7,1,93.7,101.3,423.4,14.7,18.2,82,4.5,0.0,2.21,-1.4156749999999976,2.0041357056249933,0.13983860249999902
7,4,7,2,89.2,103.9,431.6,6.4,22.6,57,4.9,0.0,278.53,83.00779999999992,6890.2948608399865,11291.761411289994
9,9,7,5,93.2,114.4,560.0,9.5,30.2,25,4.5,0.0,2.75,-35.52620000000001,1262.1108864400007,1.712957439999998
4,3,7,5,93.2,114.4,560.0,9.5,30.2,22,4.9,0.0,0.0,-18.431800000000003,339.7312512400001,4.465614239999998
3,4,8,1,94.9,130.3,587.1,14.1,23.4,40,5.8,0.0,1.29,-2.4879000000000064,6.189646410000032,0.019923322499999906
8,6,8,1,94.9,130.3,587.1,14.1,31.0,27,5.4,0.0,0.0,-60.62369999999999,3675.233001689999,15.996400202500023
2,5,8,1,94.9,130.3,587.1,14.1,33.1,25,4.0,0.0,26.43,1.7263000000000055,2.980111690000019,243.10266806249953
2,4,8,2,95.0,135.5,596.3,21.3,30.6,28,3.6,0.0,2.07,-4.721300000000005,22.290673690000045,5.624012250000041
5,4,8,3,95.1,141.3,605.8,17.7,24.1,43,6.3,0.0,2.0,-2.860566666666667,8.182841654444447,0.0134676025000001
5,4,8,3,95.1,141.3,605.8,17.7,26.4,34,3.6,0.0,16.4,2.591033333333325,6.713453734444401,11.394337802500136
4,4,8,3,95.1,141.3,605.8,17.7,19.4,71,7.6,0.0,46.7,13.989800000000038,195.71450404000106,12.50506406250037
4,4,8,4,95.1,141.3,605.8,17.7,20.6,58,1.3,0.0,0.0,-2.2495000000000003,5.060250250000001,0.7630022500000009
4,4,8,4,95.1,141.3,605.8,17.7,28.7,33,4.0,0.0,0.0,-2.3536000000000006,5.539432960000003,4.458009959999991
4,4,8,5,95.8,152.0,624.1,13.8,32.4,21,4.5,0.0,0.0,-9.4234,88.80046756000002,75.68565006249993
1,3,8,6,95.9,158.0,633.6,11.3,32.4,27,2.2,0.0,0.0,-7.350700000000001,54.03279049000001,3.1390980625000022
1,3,8,6,95.9,158.0,633.6,11.3,27.5,29,4.5,0.0,43.32,-13.697900000000018,187.6324644100005,1748.3687822499999
6,6,8,7,96.0,164.0,643.0,14.0,30.8,30,4.9,0.0,8.59,-23.899300000000043,571.176540490002,167.47336332250103
6,6,8,2,96.2,175.5,661.8,16.8,23.9,42,2.2,0.0,0.0,-1.0127666666666664,1.0256963211111105,5.395399839999998
4,5,8,2,96.2,175.5,661.8,16.8,32.6,26,3.1,0.0,2.77,-4.961199999999991,24.61350543999991,0.32775625000000075
3,4,8,3,96.1,181.1,671.2,14.3,32.3,27,2.2,0.0,14.68,0.7824000000000044,0.6121497600000069,75.38841102250004
6,5,8,3,96.1,181.1,671.2,14.3,33.3,26,2.7,0.0,40.54,11.307300000000026,127.85503329000059,2.1362745599999706
7,5,8,3,96.1,181.1,671.2,14.3,27.3,63,4.9,6.4,10.82,-8.250199999999989,68.06580003999981,71.75699390249997
8,6,8,3,96.1,181.1,671.2,14.3,21.6,65,4.9,0.8,0.0,-1.831233333333333,3.35341552111111,1.4949952899999996
7,5,8,3,96.1,181.1,671.2,14.3,21.6,65,4.9,0.8,0.0,-1.2657,1.60199649,8.292672089999998
4,4,8,3,96.1,181.1,671.2,14.3,20.7,69,4.9,0.4,0.0,-2.0164,4.0658689599999995,0.5568890625000006
2,4,8,4,94.5,139.4,689.1,20.0,29.2,30,4.9,0.0,1.95,-6.177600000000013,38.162741760000166,0.004658062499999838
4,3,8,4,94.5,139.4,689.1,20.0,28.9,29,4.9,0.0,49.59,18.980699999999995,360.26697248999983,562.9586655625059
1,2,8,5,91.0,163.2,744.4,10.1,26.7,35,1.8,0.0,5.8,-4.8570999999999875,23.59142040999988,17.149123322499996
1,2,8,6,91.0,166.9,752.6,7.1,18.5,73,8.5,0.0,0.0,-14.5183,210.78103489,4.774880522499998
2,4,8,6,91.0,166.9,752.6,7.1,25.9,41,3.6,0.0,0.0,-6.795699999999999,46.18153848999999,5.675353290000006
1,2,8,6,91.0,166.9,752.6,7.1,25.9,41,3.6,0.0,0.0,-7.473099999999999,55.84722360999998,7.488979560000008
5,4,8,6,91.0,166.9,752.6,7.1,21.1,71,7.6,1.4,2.17,-5.171299999999993,26.74234368999993,0.034633210000000886
6,5,8,6,91.0,166.9,752.6,7.1,18.2,62,5.4,0.0,0.43,-0.7089666666666681,0.5026337344444465,1.8933759999999966
8,6,8,1,81.6,56.7,665.6,1.9,27.8,35,2.7,0.0,0.0,-8.645500000000004,74.74467025000007,39.6522090000001
4,3,8,1,81.6,56.7,665.6,1.9,27.8,32,2.7,0.0,6.44,-2.5900000000000185,6.708100000000096,9.837318602500002
2,4,8,1,81.6,56.7,665.6,1.9,21.9,71,5.8,0.0,54.29,3.829066666666691,14.661751537777963,1399.9308649225
7,4,8,1,81.6,56.7,665.6,1.9,21.2,70,6.7,0.0,11.16,-8.864100000000029,78.57226881000051,91.96905900249999
1,4,8,7,94.4,146.0,614.7,11.3,25.6,42,4.0,0.0,0.0,-23.63770000000001,558.7408612900005,4.981600802500002
6,3,11,3,79.5,3.0,106.7,1.1,11.8,31,4.5,0.0,0.0,-3.5471000000000004,12.581918410000002,5.756160639999996
