CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,target,Residual_signed,Residual,Residual_CV
0.02498,0.0,1.89,0,0.518,6.54,59.7,6.2669,1,422.0,15.9,389.96,8.65,16.5,-2.855000000000004,8.151025000000022,8.640660250000076
0.02543,55.0,3.78,0,0.484,6.696,56.4,5.7321,5,370.0,17.6,396.9,7.18,23.9,-1.2490000000000236,1.560001000000059,1.2321000000000462
0.03049,55.0,3.78,0,0.484,6.874,28.1,6.4654,5,370.0,17.6,387.97,4.61,31.2,0.44300000000003337,0.19624900000002957,0.6560999999999979
0.03113,0.0,4.39,0,0.442,6.014,48.5,8.0136,3,352.0,18.8,385.64,10.53,17.5,-0.7340000000000018,0.5387560000000026,1.429220249999947
0.06162,0.0,4.39,0,0.442,5.898,52.3,8.0136,3,352.0,18.8,364.61,12.67,17.2,-0.6790000000000234,0.46104100000003173,2.903616000000002
0.0187,85.0,4.15,0,0.429,6.516,27.7,8.5353,4,351.0,17.9,392.43,6.36,23.1,-0.30299999999997596,0.09180899999998543,0.6185822499999836
0.01501,80.0,2.01,0,0.435,6.635,29.7,8.344,4,280.0,17.0,390.94,5.99,24.5,-1.0110000000000028,1.0221210000000056,0.9168062500000468
0.02899,40.0,1.25,0,0.429,6.939,34.5,8.7921,1,335.0,19.7,389.85,5.89,26.6,-0.5409999999999648,0.29268099999996194,8.55562499999988
0.06211,40.0,1.25,0,0.429,6.49,44.4,8.7921,1,335.0,19.7,396.9,5.98,22.9,-0.4670000000000343,0.218089000000032,0.08880399999998202
0.0795,60.0,1.69,0,0.411,6.579,35.9,10.7103,4,411.0,18.3,370.78,5.49,24.1,-0.8059999999999654,0.6496359999999443,0.20025625000002048
0.07244,60.0,1.69,0,0.411,5.884,18.5,10.7103,4,411.0,18.3,392.33,7.79,18.6,-1.1359999999999815,1.290495999999958,1.8865022499999706
0.01709,90.0,2.02,0,0.41,6.728,36.1,12.1265,5,187.0,17.0,384.46,4.5,30.1,0.01200000000004664,0.00014400000000111936,1.5850810000000277
0.04301,80.0,1.91,0,0.413,5.663,21.9,10.5857,4,334.0,22.0,382.8,8.05,18.2,-0.5640000000000143,0.3180960000000161,1.3236502499999858
0.10659,80.0,1.91,0,0.413,5.936,19.5,10.5857,4,334.0,22.0,376.04,5.57,20.6,-0.4399999999999764,0.19359999999997923,1.648655999999979
8.98296,0.0,18.1,1,0.77,6.212,97.4,2.1222,24,666.0,20.2,377.73,17.6,17.8,1.0860000000000198,1.1793960000000432,4.334723999999929
3.8497,0.0,18.1,1,0.77,6.395,91.0,2.5052,24,666.0,20.2,391.34,13.27,21.7,0.5149999999999757,0.26522499999997495,0.012432249999999093
5.20177,0.0,18.1,1,0.77,6.127,83.4,2.7227,24,666.0,20.2,395.43,11.48,22.7,0.7179999999999858,0.5155239999999796,0.3937562500000061
4.26131,0.0,18.1,0,0.77,6.112,81.3,2.5091,24,666.0,20.2,390.74,12.67,22.6,0.7810000000000237,0.609961000000037,0.01729225000000536
4.54192,0.0,18.1,0,0.77,6.398,88.0,2.5182,24,666.0,20.2,374.56,7.79,25.0,1.338000000000001,1.7902440000000026,2.4320402499999774
3.83684,0.0,18.1,0,0.77,6.251,91.1,2.2955,24,666.0,20.2,350.65,14.19,19.9,-0.3770000000000344,0.14212900000002596,0.14861025000000852
3.67822,0.0,18.1,0,0.77,5.362,96.2,2.1036,24,666.0,20.2,380.79,10.19,20.8,0.31500000000001904,0.099225000000012,1.678320250000029
4.22239,0.0,18.1,1,0.77,5.803,89.0,1.9047,24,666.0,20.2,353.04,14.64,16.8,-0.3019999999999783,0.09120399999998688,2.006472250000028
3.47428,0.0,18.1,1,0.718,8.78,82.9,1.9047,24,666.0,20.2,354.55,5.29,21.9,-7.953000000000035,63.25020900000055,329.8945690000007
4.55587,0.0,18.1,0,0.718,3.561,87.9,1.6132,24,666.0,20.2,354.7,7.12,27.5,1.6629999999999967,2.765568999999989,1.7516522499999228
3.69695,0.0,18.1,0,0.718,4.963,91.4,1.7523,24,666.0,20.2,316.03,14.0,21.9,0.9079999999999764,0.8244639999999571,0.17598024999999942
13.5222,0.0,18.1,0,0.631,3.863,100.0,1.5106,24,666.0,20.2,131.42,13.33,23.1,1.68500000000002,2.8392250000000674,0.021609000000001637
4.89822,0.0,18.1,0,0.631,4.97,100.0,1.3325,24,666.0,20.2,375.52,3.26,50.0,4.4680000000000035,19.963024000000033,27.20665600000016
5.66998,0.0,18.1,1,0.631,6.683,96.8,1.3567,24,666.0,20.2,375.33,3.73,50.0,2.5679999999999907,6.5946239999999525,144.79308899999987
6.53876,0.0,18.1,1,0.631,7.016,97.5,1.2024,24,666.0,20.2,392.05,2.96,50.0,4.111000000000004,16.900321000000034,125.86596099999954
9.2323,0.0,18.1,0,0.631,6.216,100.0,1.1691,24,666.0,20.2,366.15,9.53,50.0,6.534000000000006,42.69315600000008,34.58028025000014
8.26725,0.0,18.1,1,0.668,5.875,89.6,1.1296,24,666.0,20.2,347.88,8.88,50.0,5.0900000000000105,25.908100000000108,43.171470250000034
11.1081,0.0,18.1,0,0.668,4.906,100.0,1.1742,24,666.0,20.2,396.9,34.77,13.8,0.7180000000000213,0.5155240000000306,1.1056522499999903
18.4982,0.0,18.1,0,0.668,4.138,100.0,1.137,24,666.0,20.2,396.9,37.97,13.8,0.550000000000022,0.30250000000002425,5.58613225
19.6091,0.0,18.1,0,0.671,7.313,97.9,1.3163,24,666.0,20.2,396.9,13.44,15.0,-4.427,19.598328999999996,47.02530625000017
15.288,0.0,18.1,0,0.671,6.649,93.3,1.3449,24,666.0,20.2,363.02,23.24,13.9,0.9739999999999949,0.94867599999999,2.013560999999996
9.82349,0.0,18.1,0,0.671,6.794,98.8,1.358,24,666.0,20.2,396.9,21.24,13.3,0.5040000000000173,0.25401600000001745,1.8632250000000248
23.6482,0.0,18.1,0,0.671,6.38,96.2,1.3861,24,666.0,20.2,396.9,23.69,13.1,1.368000000000002,1.8714240000000057,0.03648099999999281
17.8667,0.0,18.1,0,0.671,6.223,100.0,1.3861,24,666.0,20.2,393.74,21.78,10.2,-0.5690000000000115,0.32376100000001307,2.029200249999955
88.9762,0.0,18.1,0,0.671,6.968,91.9,1.4165,24,666.0,20.2,396.9,17.21,10.4,-2.535000000000009,6.426225000000046,28.595756250000022
15.8744,0.0,18.1,0,0.671,6.545,99.1,1.5192,24,666.0,20.2,396.9,21.08,10.9,0.15900000000000603,0.025281000000001917,0.2134440000000014
9.18702,0.0,18.1,0,0.7,5.536,100.0,1.5804,24,666.0,20.2,396.9,23.6,11.3,0.04400000000001825,0.0019360000000016057,0.5119402499999955
7.99248,0.0,18.1,0,0.7,5.52,100.0,1.5331,24,666.0,20.2,396.9,24.56,12.3,0.7270000000000145,0.5285290000000211,0.01476224999999896
20.0849,0.0,18.1,0,0.7,4.368,91.2,1.4395,24,666.0,20.2,285.83,30.63,8.8,-0.14199999999999235,0.02016399999999783,0.6922240000000308
16.8118,0.0,18.1,0,0.7,5.277,98.1,1.4261,24,666.0,20.2,396.9,30.81,7.2,-0.7840000000000051,0.6146560000000081,0.19758024999999813
24.3938,0.0,18.1,0,0.7,4.652,100.0,1.4672,24,666.0,20.2,396.9,28.28,10.5,1.0039999999999978,1.0080159999999956,1.0271822500000298
22.5971,0.0,18.1,0,0.7,5.0,89.5,1.5184,24,666.0,20.2,396.9,31.99,7.4,-0.43599999999999106,0.19009599999999222,2.0178202500000064
14.3337,0.0,18.1,0,0.7,4.88,100.0,1.5895,24,666.0,20.2,372.92,30.62,10.2,0.4589999999999854,0.21068099999998663,0.9950062499999868
8.15174,0.0,18.1,0,0.7,5.39,98.9,1.7281,24,666.0,20.2,396.9,20.85,11.5,0.11600000000000321,0.013456000000000745,0.30305025000000146
6.96215,0.0,18.1,0,0.7,5.713,97.0,1.9265,24,666.0,20.2,394.43,17.11,15.1,0.20000000000000817,0.04000000000000327,0.5929000000000103
5.29305,0.0,18.1,0,0.7,6.051,82.5,2.1678,24,666.0,20.2,378.38,18.76,23.2,2.633999999999979,6.93795599999989,14.872592249999949
11.5779,0.0,18.1,0,0.7,5.036,97.0,1.77,24,666.0,20.2,396.9,25.68,9.7,-0.23100000000000698,0.053361000000003225,0.08614224999999992
8.64476,0.0,18.1,0,0.693,6.193,92.6,1.7912,24,666.0,20.2,396.9,15.17,13.8,-0.5249999999999879,0.2756249999999873,1.300740249999962
13.3598,0.0,18.1,0,0.693,5.887,94.7,1.7821,24,666.0,20.2,396.9,16.35,12.7,0.21199999999998376,0.044943999999993114,1.0847222500000318
8.71675,0.0,18.1,0,0.693,6.471,98.8,1.7257,24,666.0,20.2,391.98,17.12,13.1,-0.8629999999999924,0.7447689999999869,0.3757690000000038
5.87205,0.0,18.1,0,0.693,6.405,96.0,1.6768,24,666.0,20.2,396.9,19.37,12.5,-0.7470000000000034,0.5580090000000051,0.1455422499999898
7.67202,0.0,18.1,0,0.693,5.747,98.9,1.6334,24,666.0,20.2,393.1,19.92,8.5,-1.8289999999999988,3.3452409999999957,7.703400249999946
38.3518,0.0,18.1,0,0.693,5.453,100.0,1.4896,24,666.0,20.2,396.9,30.59,5.0,-0.8540000000000001,0.7293160000000002,2.800602250000026
9.91655,0.0,18.1,0,0.693,5.852,77.8,1.5004,24,666.0,20.2,338.16,29.97,6.3,-1.736999999999992,3.0171689999999725,9.357481000000012
25.0461,0.0,18.1,0,0.693,5.987,100.0,1.5888,24,666.0,20.2,396.9,26.77,5.6,-1.0100000000000096,1.0201000000000193,2.6666890000000434
14.2362,0.0,18.1,0,0.693,6.343,100.0,1.5741,24,666.0,20.2,396.9,20.32,7.2,-0.7860000000000067,0.6177960000000106,4.268355999999992
9.59571,0.0,18.1,0,0.693,6.404,100.0,1.639,24,666.0,20.2,376.11,20.31,12.1,1.038999999999998,1.0795209999999957,11.195716000000024
24.8017,0.0,18.1,0,0.693,5.349,96.0,1.7028,24,666.0,20.2,396.9,19.77,8.3,-1.2169999999999899,1.4810889999999752,1.3912202500000022
41.5292,0.0,18.1,0,0.693,5.531,85.4,1.6074,24,666.0,20.2,329.46,27.38,8.5,0.5920000000000014,0.35046400000000166,3.920400000000065
67.9208,0.0,18.1,0,0.693,5.683,100.0,1.4254,24,666.0,20.2,384.97,22.98,5.0,-1.413000000000002,1.9965690000000058,6.535692250000058
20.7162,0.0,18.1,0,0.659,4.138,100.0,1.1781,24,666.0,20.2,370.22,23.34,11.9,-0.3550000000000004,0.1260250000000003,1.3971239999999798
11.9511,0.0,18.1,0,0.659,5.608,100.0,1.2852,24,666.0,20.2,332.09,12.13,27.9,0.440999999999967,0.19448099999997087,35.14711224999974
7.40389,0.0,18.1,0,0.597,5.617,97.9,1.4547,24,666.0,20.2,314.64,26.4,17.2,0.7529999999999752,0.5670089999999627,11.062275999999944
14.4383,0.0,18.1,0,0.597,6.852,100.0,1.4655,24,666.0,20.2,179.36,19.78,27.5,3.836999999999989,14.722568999999917,69.63068024999988
51.1358,0.0,18.1,0,0.597,5.757,100.0,1.413,24,666.0,20.2,2.6,10.11,15.0,-4.206000000000007,17.690436000000055,0.32035599999999076
14.0507,0.0,18.1,0,0.597,6.657,100.0,1.5275,24,666.0,20.2,35.05,21.22,17.2,0.49599999999997735,0.24601599999997753,11.13890624999993
18.811,0.0,18.1,0,0.597,4.628,100.0,1.5539,24,666.0,20.2,28.79,34.37,17.9,1.0179999999999794,1.036323999999958,18.339806249999974
28.6558,0.0,18.1,0,0.597,5.155,100.0,1.5894,24,666.0,20.2,210.97,20.08,16.3,0.5080000000000133,0.25806400000001356,1.9002622500000166
45.7461,0.0,18.1,0,0.693,4.519,100.0,1.6582,24,666.0,20.2,88.27,36.98,7.0,-0.6549999999999985,0.429024999999998,0.25857225000000245
18.0846,0.0,18.1,0,0.679,6.434,100.0,1.8347,24,666.0,20.2,27.25,29.05,7.2,-0.6440000000000046,0.4147360000000059,0.9457562500000124
10.8342,0.0,18.1,0,0.679,6.782,90.8,1.8195,24,666.0,20.2,21.57,25.79,7.5,-0.9639999999999986,0.9292959999999973,12.023556249999995
25.9406,0.0,18.1,0,0.679,5.304,89.1,1.6475,24,666.0,20.2,127.36,26.64,10.4,0.8480000000000114,0.7191040000000194,0.01664099999999897
73.5341,0.0,18.1,0,0.679,5.957,100.0,1.8026,24,666.0,20.2,16.45,20.62,8.8,0.13300000000000622,0.017689000000001655,5.68822500000005
11.8123,0.0,18.1,0,0.718,6.824,76.5,1.794,24,666.0,20.2,48.45,22.74,8.4,-1.4229999999999858,2.02492899999996,4.042110249999987
11.0874,0.0,18.1,0,0.718,6.411,100.0,1.8589,24,666.0,20.2,318.75,15.02,16.7,1.226999999999979,1.5055289999999484,0.5234522500000277
7.02259,0.0,18.1,0,0.718,6.006,95.3,1.8746,24,666.0,20.2,319.98,15.7,14.2,-0.4080000000000208,0.16646400000001696,0.002450250000000713
12.0482,0.0,18.1,0,0.614,5.648,87.6,1.9512,24,666.0,20.2,291.55,14.1,20.8,0.14200000000002078,0.0201640000000059,3.236401000000011
7.05042,0.0,18.1,0,0.614,6.103,85.1,2.0218,24,666.0,20.2,2.52,23.29,13.4,0.22799999999999798,0.05198399999999908,3.337929
8.79212,0.0,18.1,0,0.584,5.565,70.6,2.0635,24,666.0,20.2,3.65,17.16,11.7,-0.9320000000000199,0.8686240000000371,2.6422502499999614
15.8603,0.0,18.1,0,0.679,5.896,95.4,1.9096,24,666.0,20.2,7.68,24.39,8.3,-0.4179999999999886,0.17472399999999047,1.0774439999999967
12.2472,0.0,18.1,0,0.584,5.837,59.7,1.9976,24,666.0,20.2,24.65,15.69,10.2,-2.053000000000017,4.214809000000069,11.692980250000057
37.6619,0.0,18.1,0,0.679,6.202,78.7,1.8629,24,666.0,20.2,18.82,14.52,10.9,-1.6029999999999998,2.5696089999999994,21.210630249999895
7.36711,0.0,18.1,0,0.679,6.193,78.1,1.9356,24,666.0,20.2,96.73,21.52,11.0,-0.2519999999999989,0.06350399999999944,3.9322890000000443
9.33889,0.0,18.1,0,0.679,6.38,95.6,1.9682,24,666.0,20.2,60.72,24.08,9.5,-0.8429999999999964,0.710648999999994,1.7768889999999864
8.49213,0.0,18.1,0,0.584,6.348,86.1,2.0527,24,666.0,20.2,83.45,17.64,14.5,0.363999999999999,0.13249599999999925,5.704932249999969
10.0623,0.0,18.1,0,0.584,6.833,94.3,2.0882,24,666.0,20.2,81.33,19.69,14.1,-2.196999999999983,4.826808999999926,1.8673222500000055
6.44405,0.0,18.1,0,0.584,6.425,74.8,2.2004,24,666.0,20.2,97.95,12.03,16.1,-2.277999999999981,5.189283999999913,0.041006249999998794
5.58107,0.0,18.1,0,0.713,6.436,87.9,2.3158,24,666.0,20.2,100.19,16.22,14.3,-0.45899999999998187,0.21068099999998335,1.300740249999962
13.9134,0.0,18.1,0,0.713,6.208,95.0,2.2222,24,666.0,20.2,100.63,15.17,11.7,-0.9470000000000187,0.8968090000000355,1.959999999999981
11.1604,0.0,18.1,0,0.74,6.629,94.6,2.1247,24,666.0,20.2,109.85,23.27,13.4,0.6089999999999964,0.37088099999999563,0.3249000000000003
14.4208,0.0,18.1,0,0.74,6.461,93.3,2.0026,24,666.0,20.2,27.49,18.05,9.6,-1.4300000000000068,2.0449000000000197,2.3854802500000365
15.1772,0.0,18.1,0,0.74,6.152,100.0,1.9142,24,666.0,20.2,9.32,26.45,8.7,-0.12900000000000844,0.01664100000000218,0.691392250000015
13.6781,0.0,18.1,0,0.74,5.935,87.9,1.8206,24,666.0,20.2,68.95,34.02,8.4,-0.023999999999988475,0.0005759999999994467,1.8823840000000143
9.39063,0.0,18.1,0,0.74,5.627,93.9,1.8172,24,666.0,20.2,396.9,22.88,12.8,0.5570000000000146,0.31024900000001626,0.03763600000000722
22.0511,0.0,18.1,0,0.74,5.818,92.4,1.8662,24,666.0,20.2,391.45,22.11,10.5,0.18500000000000227,0.03422500000000084,0.07425625000000531
9.72418,0.0,18.1,0,0.74,6.406,97.2,2.0651,24,666.0,20.2,385.96,19.52,17.1,1.0880000000000152,1.183744000000033,6.633200249999945
5.66637,0.0,18.1,0,0.74,6.219,100.0,2.0048,24,666.0,20.2,395.69,16.59,18.4,1.108999999999977,1.2298809999999487,1.0722602499999832
9.96654,0.0,18.1,0,0.74,6.485,100.0,1.9784,24,666.0,20.2,386.73,18.85,15.4,-0.026000000000014012,0.0006760000000007286,4.311852250000101
12.8023,0.0,18.1,0,0.74,5.854,96.6,1.8956,24,666.0,20.2,240.52,23.79,10.8,0.31100000000001593,0.09672100000000991,1.1491839999999982
10.6718,0.0,18.1,0,0.74,6.459,94.8,1.9879,24,666.0,20.2,43.06,23.98,11.8,0.22700000000001275,0.051529000000005785,0.147456000000003
6.28807,0.0,18.1,0,0.74,6.341,96.4,2.072,24,666.0,20.2,318.01,17.79,14.9,0.08999999999999098,0.008099999999998376,0.003969000000002763
9.92485,0.0,18.1,0,0.74,6.251,96.6,2.198,24,666.0,20.2,388.52,16.44,12.6,-1.176999999999996,1.3853289999999907,1.704330249999945
9.32909,0.0,18.1,0,0.713,6.185,98.7,2.2616,24,666.0,20.2,396.9,18.13,14.1,-0.4599999999999884,0.21159999999998935,0.0888040000000085
7.52601,0.0,18.1,0,0.713,6.417,98.3,2.185,24,666.0,20.2,304.21,19.31,13.0,-0.49500000000000277,0.24502500000000274,0.34398224999998855
6.71772,0.0,18.1,0,0.713,6.749,92.6,2.3236,24,666.0,20.2,0.32,17.44,13.4,-0.49300000000000566,0.24304900000000557,0.5468602499999811
5.44114,0.0,18.1,0,0.713,6.655,98.2,2.3552,24,666.0,20.2,355.29,17.73,15.2,-0.03200000000001779,0.0010240000000011386,0.2056622499999952
5.09017,0.0,18.1,0,0.713,6.297,91.8,2.3682,24,666.0,20.2,385.09,17.27,16.1,-0.07399999999997675,0.005475999999996559,0.052212250000003416
8.24809,0.0,18.1,0,0.713,7.393,99.3,2.4527,24,666.0,20.2,375.87,16.74,17.8,-1.187999999999981,1.411343999999955,1.7371240000000505
9.51363,0.0,18.1,0,0.713,6.728,94.1,2.4961,24,666.0,20.2,6.68,18.71,14.9,0.2329999999999881,0.05428899999999446,0.19448100000000063
4.75237,0.0,18.1,0,0.713,6.525,86.5,2.4358,24,666.0,20.2,50.92,18.13,14.1,-0.30800000000000516,0.09486400000000318,0.2601000000000197
4.66883,0.0,18.1,0,0.713,5.976,87.9,2.5806,24,666.0,20.2,10.48,19.01,12.7,-0.8730000000000224,0.7621290000000391,0.9920159999999902
8.20058,0.0,18.1,0,0.713,5.936,80.3,2.7792,24,666.0,20.2,3.5,16.94,13.5,-0.8770000000000024,0.7691290000000043,0.032041000000002644
7.75223,0.0,18.1,0,0.713,6.301,83.7,2.7831,24,666.0,20.2,272.21,16.23,14.9,-0.33400000000001384,0.11155600000000924,0.0702250000000003
6.80117,0.0,18.1,0,0.713,6.081,84.4,2.7175,24,666.0,20.2,396.9,14.7,20.0,0.8240000000000016,0.6789760000000027,0.708963999999974
4.81213,0.0,18.1,0,0.713,6.701,90.0,2.5975,24,666.0,20.2,255.23,16.42,16.4,0.3459999999999894,0.11971599999999269,0.33005025000001276
3.69311,0.0,18.1,0,0.713,6.376,88.4,2.5671,24,666.0,20.2,391.43,14.65,17.7,-0.5410000000000181,0.2926810000000196,0.12285025000000017
6.65492,0.0,18.1,0,0.713,6.317,83.0,2.7344,24,666.0,20.2,396.9,13.99,19.5,-0.379999999999999,0.14439999999999925,0.10530025000000721
5.82115,0.0,18.1,0,0.713,6.513,89.9,2.8016,24,666.0,20.2,393.82,10.29,20.2,-0.6780000000000257,0.45968400000003484,0.15171025000000687
7.83932,0.0,18.1,0,0.655,6.209,65.4,2.9634,24,666.0,20.2,396.9,13.22,21.4,0.3249999999999815,0.10562499999998799,0.2029502500000175
3.1636,0.0,18.1,0,0.655,5.759,48.2,3.0665,24,666.0,20.2,334.4,14.13,19.9,-0.4030000000000271,0.16240900000002184,1.0342890000000062
3.77498,0.0,18.1,0,0.655,5.952,84.7,2.8715,24,666.0,20.2,22.01,17.15,19.0,1.772000000000002,3.139984000000007,0.7525562499999995
4.42228,0.0,18.1,0,0.584,6.003,94.5,2.5403,24,666.0,20.2,331.29,21.32,19.1,2.114000000000022,4.468996000000093,0.26163224999998713
15.5757,0.0,18.1,0,0.58,5.926,71.0,2.9084,24,666.0,20.2,368.74,18.13,19.1,1.569000000000024,2.461761000000075,4.767672250000009
13.0751,0.0,18.1,0,0.58,5.713,56.7,2.8237,24,666.0,20.2,396.9,14.76,20.1,0.9820000000000242,0.9643240000000475,0.5329000000000058
4.34879,0.0,18.1,0,0.58,6.167,84.0,3.0334,24,666.0,20.2,396.9,16.29,19.9,0.8629999999999782,0.7447689999999624,0.4984360000000043
4.03841,0.0,18.1,0,0.532,6.229,90.7,3.0993,24,666.0,20.2,395.33,12.87,19.6,-0.4099999999999824,0.16809999999998554,0.037830250000001946
3.56868,0.0,18.1,0,0.58,6.437,75.0,2.8965,24,666.0,20.2,393.37,14.36,23.2,1.446999999999985,2.0938089999999563,0.9331559999999883
4.64689,0.0,18.1,0,0.614,6.98,67.6,2.5329,24,666.0,20.2,374.68,11.66,29.8,2.9059999999999917,8.444835999999952,5.033292249999845
8.05579,0.0,18.1,0,0.584,5.427,95.4,2.4298,24,666.0,20.2,352.58,18.14,13.8,-0.5029999999999859,0.25300899999998583,0.0034222499999988047
6.39312,0.0,18.1,0,0.584,6.162,97.4,2.206,24,666.0,20.2,302.76,24.1,13.3,-0.9929999999999826,0.9860489999999654,0.0720922500000045
4.87141,0.0,18.1,0,0.614,6.484,93.6,2.3053,24,666.0,20.2,396.21,18.68,16.7,-0.15700000000002134,0.024649000000006704,1.979649000000065
15.0234,0.0,18.1,0,0.614,5.304,97.3,2.1007,24,666.0,20.2,349.48,24.91,12.0,-0.3149999999999977,0.09922499999999856,0.20160099999999506
10.233,0.0,18.1,0,0.614,6.185,96.7,2.1705,24,666.0,20.2,379.7,18.03,14.6,-0.1989999999999874,0.03960099999999499,0.010920249999997363
14.3337,0.0,18.1,0,0.614,6.229,88.0,1.9512,24,666.0,20.2,383.32,13.11,21.4,0.7629999999999733,0.5821689999999592,0.7447689999999992
5.82401,0.0,18.1,0,0.532,6.242,64.7,3.4242,24,666.0,20.2,396.9,10.74,23.0,0.7890000000000015,0.6225210000000023,0.1936000000000199
5.70818,0.0,18.1,0,0.532,6.75,74.9,3.3317,24,666.0,20.2,393.07,7.74,23.7,-1.9459999999999873,3.7869159999999504,0.7250522499999844
5.73116,0.0,18.1,0,0.532,7.061,77.0,3.4106,24,666.0,20.2,395.28,7.01,25.0,-1.6050000000000004,2.5760250000000013,10.086975999999787
2.81838,0.0,18.1,0,0.532,5.762,40.3,4.0983,24,666.0,20.2,392.92,10.42,21.8,0.4950000000000152,0.24502500000001506,0.012769000000003913
2.37857,0.0,18.1,0,0.583,5.871,41.9,3.724,24,666.0,20.2,370.73,13.34,20.6,-0.07099999999997664,0.005040999999996683,0.05736025000001002
3.67367,0.0,18.1,0,0.583,6.312,51.9,3.9917,24,666.0,20.2,388.62,10.58,21.2,-0.23300000000001475,0.05428900000000687,0.4733440000000375
5.69175,0.0,18.1,0,0.583,6.114,79.8,3.5459,24,666.0,20.2,392.68,14.98,19.1,-0.17699999999997829,0.031328999999992314,5.2029610000001245
4.83567,0.0,18.1,0,0.583,5.905,53.2,3.1523,24,666.0,20.2,388.22,11.45,20.6,-0.35099999999997067,0.12320099999997941,0.9712102500000036
0.15086,0.0,27.74,0,0.609,5.454,92.7,1.8209,4,711.0,20.1,395.09,18.06,15.2,0.10099999999998666,0.010200999999997304,0.5513062499999838
0.18337,0.0,27.74,0,0.609,5.414,98.3,1.7554,4,711.0,20.1,344.05,23.97,7.0,-1.4620000000000015,2.1374440000000043,20.64339224999987
0.20746,0.0,27.74,0,0.609,5.093,98.0,1.8226,4,711.0,20.1,318.43,29.68,8.1,-0.738000000000012,0.5446440000000177,10.896600999999954
0.10574,0.0,27.74,0,0.609,5.983,98.8,1.8681,4,711.0,20.1,390.11,18.07,13.6,-0.4769999999999932,0.22752899999999351,0.975156249999998
0.11132,0.0,27.74,0,0.609,5.983,83.5,2.1099,4,711.0,20.1,396.9,13.35,20.1,0.3440000000000225,0.11833600000001548,1.2465722500000125
0.17331,0.0,9.69,0,0.585,5.707,54.0,2.3817,6,391.0,19.2,396.9,12.01,21.8,0.4800000000000182,0.23040000000001745,0.4719689999999918
0.27957,0.0,9.69,0,0.585,5.926,42.6,2.3817,6,391.0,19.2,396.9,13.59,24.5,1.2000000000000028,1.4400000000000068,2.9877122500000626
0.17899,0.0,9.69,0,0.585,5.67,28.8,2.7986,6,391.0,19.2,393.29,17.6,23.1,1.6120000000000125,2.5985440000000404,5.9780250000000885
0.2896,0.0,9.69,0,0.585,5.39,72.9,2.7986,6,391.0,19.2,396.9,21.14,19.7,0.6669999999999732,0.44488899999996423,0.028560999999998962
0.26838,0.0,9.69,0,0.585,5.794,70.6,2.8927,6,391.0,19.2,396.9,14.1,18.3,-0.7039999999999758,0.49561599999996586,0.833568999999994
0.23912,0.0,9.69,0,0.585,6.019,65.3,2.4091,6,391.0,19.2,396.9,12.92,21.2,-0.10700000000001353,0.011449000000002894,1.7982809999999552
0.17783,0.0,9.69,0,0.585,5.569,73.5,2.3999,6,391.0,19.2,395.77,15.1,17.5,-0.6680000000000028,0.4462240000000038,0.15960025000001968
0.22438,0.0,9.69,0,0.585,6.027,79.7,2.4982,6,391.0,19.2,396.9,14.33,16.8,-1.187999999999981,1.411343999999955,4.4965202499999695
0.06263,0.0,11.93,0,0.573,6.593,69.1,2.4786,1,273.0,21.0,391.99,9.67,22.4,-0.6090000000000337,0.3708810000000411,0.15210000000001983
0.04527,0.0,11.93,0,0.573,6.12,76.7,2.2875,1,273.0,21.0,396.9,9.08,20.6,0.8450000000000237,0.7140250000000401,13.715912249999882
0.06076,0.0,11.93,0,0.573,6.976,91.0,2.1675,1,273.0,21.0,396.9,5.64,23.9,-1.7810000000000379,3.171961000000135,2.8173622500000346
0.10959,0.0,11.93,0,0.573,6.794,89.3,2.3889,1,273.0,21.0,393.45,6.48,22.0,-2.1620000000000026,4.674244000000011,5.621640999999977
0.04741,0.0,11.93,0,0.573,6.03,80.8,2.505,1,273.0,21.0,396.9,7.88,11.9,-2.942000000000016,8.655364000000095,34.945832249999896
